,title,type,open_year,rate,running_time,genre1,genre2,genre3,actor,director,summary
533,"내 어깨 위 고양이, 밥 2",Movie,2020,7.0,1시간 33분,드라마,가족,,"Luke Treadaway, Kristina Tonteri-Young, Phaldut Sharma, Nina Wadia, Celyn Jones, Stefan Race",Charles Martin Smith,기적 같은 만남 이후 여전히 런던에서 버스킹을 하며 빅이슈 판매원으로 지내는 제임스와 그의 소울메이트 어깨냥 밥. 누구보다 밥을 아끼는 제임스는 억울한 누명을 쓰고 모두가 행복한 크리스마스에 밥과 헤어질 위기에 처하는데…
534,레지던트 이블: 파멸의 날,Movie,2016,6.3,1시간 47분,공포,SF,스릴러,"Milla Jovovich, Iain Glen, Ali Larter, Shawn Roberts, Eoin Macken, Fraser James",Paul W. S. Anderson,"엄브렐라가 개발한 치명적인 T-바이러스가 전 세계에 퍼지고, 바이러스에 감염된 언데드들이 세상을 뒤덮는다. 인류의 유일한 희망인 ‘앨리스’(밀라 요보비치)는 폐허가 된 도시를 떠돌던 중 엄브렐라가 T-바이러스를 해독할 백신 개발에 성공했다는 것을 알게 된다. 그녀는 백신을 손에 넣기 위해 모든 사건의 시발점이자 엄브렐라의 본거지인 ‘라쿤 시티’로 돌아가 모든 것을 끝낼 마지막 전쟁을 시작하는데."
535,미션 임파서블: 로그네이션,Movie,2015,8.1,2시간 11분,액션,스릴러,,"Tom Cruise, Jeremy Renner, Simon Pegg, Rebecca Ferguson, Ving Rhames, Sean Harris",Christopher McQuarrie,"미국정부로부터 해체 통보를 받게 된 최첨단 첩보기관 IMF. 에단 헌트를 포함한 팀원들은 모두 뿔뿔이 흩어지게 되고, 정체불명의 테러조직 신디케이트는 IMF 전멸 작전을 펼친다. 신디케이트에게 납치 당한 에단 헌트는 의문의 여인 일사의 도움을 받아 극적 탈출에 성공하고 다시 팀원들을 불러 모은다. 리더 에단 헌트부터 전략 분석요원 브랜트, IT 전문요원 벤지, 해킹 전문요원 루터, 그리고 정체를 알 수 없는 일사까지. 다시 모인 그들은 역대 가장 위협적인 적 신디케이트에 맞서는 불가능한 미션을 펼친다."
536,살인의 추억,Movie,2003,8.8,2시간 11분,스릴러,드라마,액션,"Song Kang-ho, Kim Sang-kyung, Kim Roi-ha, Song Jae-ho, Park Hae-il, Go Seo-hee",Bong Joon-ho,"1986년 경기도. 젊은 여인이 무참히 강간, 살해당한 시체로 발견된다. 2개월 후 비슷한 수법의 강간살인사건이 연이어 발생하면서 사건은 세간의 주목을 받기 시작하고, 일대는 연쇄살인이라는 생소한 범죄의 공포에 휩싸인다. 사건 발생 지역에 특별수사본부가 설치되고, 수사본부는 구희봉 반장을 필두로 지역토박이 형사 박두만과 조용구, 그리고 서울 시경에서 자원해 온 서태윤이 배치된다. 육감과 폭력으로 수사를 진행하는 박형사와 증거와 과학수사를 추구하는 서형사는 수사 내내 마찰을 일으키는데..."
537,라이프,Movie,2017,7.2,1시간 44분,공포,SF,스릴러,"Jake Gyllenhaal, Rebecca Ferguson, Ryan Reynolds, Hiroyuki Sanada, Ariyon Bakare, Olga Dihovichnaya",Daniel Espinosa,"화성탐사선 필그림이 우주정거장으로 귀환한다. 우주정거장에서 이를 기다리던 6인의 우주인들은 탐사선에서 생명체를 발견하고, 인류 최초의 외계 생명체 발견에 온 인류가 환호한다. 하지만 기쁨도 잠시, 켈빈이라 명명된 생명체를 조사하던 중 사고가 일어난다. 모든 세포가 근육이자 뇌이기도 한 단세포 화성 생명체는 다른 생명체를 포식하며 성장을 시작한 것이다. 정비 담당인 애덤스(라이언 레이놀즈)를 시작으로 차례로 희생자가 나오자 생존자들은 인류의 위협이 될 생명체로부터 지구를 보호하는 한편 우주정거장으로부터 탈출하기 위한 사투를 벌인다."
538,와호장룡,Movie,2000,8.3,2시간 0분,액션,로맨스,드라마,"Chow Yun-Fat, Michelle Yeoh, Zhang Ziyi, Chang Chen, Cheng Pei-Pei, Sihung Lung",Ang Lee,"청조 말엽, 당대 최고의 문파인 무당파의 수장이 자객 푸른 여우에게 목숨을 잃자, 무당파의 무인 리무바이는 강호를 떠날 결심으로 선대부터 전해내려오는 보검 청명검을 오랜 연인이자 동료인 수련에게 맡긴다. 수련은 베이징의 호족 페이러에게 청명검을 전해주려던 자리에서, 고관 옥대인의 딸 용과 첫 만남을 갖는다. 강호의 삶을 동경하는 용은 한때 그녀를 납치했던 마적단 두목 호를 사랑하지만, 집안의 강요로 원치 않는 혼인을 앞두고 있는 처지. 그날 밤, 정체 모를 자객이 청명검에 손을 대고, 수련은 범인의 뒤를 쫓아 결투를 벌이지만, 결국 검을 놓치고 마는데..."
539,본 레거시,Movie,2012,7.2,2시간 15분,스릴러,액션,,"Jeremy Renner, Rachel Weisz, Edward Norton, Scott Glenn, Donna Murphy, Joan Allen",Tony Gilroy,"국방부에서 극비리에 진행중인 아웃컴 프로그램를 통해 제이슨 본을 능가하는 최정예 요원으로 훈련 받은 애론 크로스(제레미 레너). 제이슨 본에 의해 CIA의 트레드스톤의 존재가 세상에 알려지자, 아웃컴 프로그램 역시 보안을 보장할 수 없게 된다. 프로그램의 수장인 바이어(애드워드 노튼)는 각국의 모든 1급 요원들은 물론, 아웃컴 프로그램을 가장 잘 알고 있는 연구원 마르타(레이첼 와이즈)까지 제거해 모든 증거를 없애려 한다. 하지만 제거된 줄 알았던 애론 크로스가 요원들로부터 그녀를 구해내고 음모의 표적이 된 두 사람은 목숨을 건 반격을 시작하는데..."
540,엘리자베스,Movie,1998,8.0,2시간 4분,드라마,역사,,"Cate Blanchett, Joseph Fiennes, Geoffrey Rush, Christopher Eccleston, John Gielgud, Richard Attenborough",Shekhar Kapur,"1554년 잉글랜드, 구교신봉자인 메리 1세가 다스리고 있는 영국은 경제적으로나 종교적으로 어려운 상황에 놓여 있다. 죽음을 앞에 둔 메리 여왕은 신교도 박해에 더욱 박차를 가하고, 신교도인 여왕의 여동생 엘리자베스(케이트 블랜쳇)는 모함으로 인해 사형될 위기에 처한다. 다행히 그녀는 살아나고 메리는 임종을 맞는다. 메리의 죽음으로 여왕 자리에 오른 엘리자베스에게 대신들은 사랑하던 로버트 더들리(조셉 파인즈)와 헤어질 것을 강요한다. 국가를 위해서 여왕은 죽은 언니의 남편이었던 스페인의 필립 왕이나 프랑스 여왕의 조카 양주 중 한 사람을 선택해 결혼해야만 하는 운명에 놓인다. 그녀는 옛애인인 더들리가 유부남이라는 사실을 전해 듣고는 큰 실망에 빠진다. 엘리자베스는 모두에게 배신감을 느끼고 정치에만 몰두하는데..."
541,헌트,Movie,2020,7.3,1시간 30분,스릴러,공포,액션,"Betty Gilpin, Hilary Swank, Ethan Suplee, Teri Wyble, Ike Barinholtz, Wayne Duvall",Craig Zobel,"낯선 사람들과 함께 의문의 지역에 갇혀 영문도 모른 채 사냥 당하고 있는 ‘크리스탈’(베티 길핀)이 자신들을 사냥하는 주체를 밝히고, 그들을 찾아 복수하기 위해 고군분투하는 이야기"
542,관상,Movie,2013,7.3,2시간 20분,드라마,역사,,"Song Kang-ho, Lee Jung-jae, Baek Yoon-sik, Cho Jung-seok, Lee Jong-suk, Kim Hye-soo",Han Jae-rim,"얼굴을 보면 그 사람의 모든 것을 꿰뚫어보는 천재 관상가 내경. 처남 팽헌, 아들 진형과 산속에 칩거하고 있던 그는 관상 보는 기생 연홍의 제안으로 한양으로 향하고, 연홍의 기방에서 사람들의 관상을 봐주는 일을 하게 된다. 용한 관상쟁이로 한양 바닥에 소문이 돌던 무렵, 내경은 김종서로부터 사헌부를 도와 인재를 등용하라는 명을 받아 궁으로 들어가게 되고, 수양대군이 역모를 꾀하고 있음을 알게 된 그는 위태로운 조선의 운명을 바꾸려 하는데..."
543,공공의 적,Movie,2002,7.7,2시간 18분,스릴러,액션,,"Sol Kyung-gu, Lee Sung-jae, Kang Shin-il, Kim Jung-hak, Do Yong-gu, Ahn Nae-sang",Kang Woo-suk,"비오는 한밤, 잠복근무 중이던 철중(설경구 분)은 전봇대 뒤에서 어쩔 수없이 볼일을 본다. 그 때 철중과 부딪히는 검은 그림자. 철중은 비도 내리고 똥도 묻은 김에, 가차없이 달려가 사내의 뒤통수를 후려친다. 휘청이며 밀려가는 사내. 다시 철중이 주먹을 날리려는데 희번득이는 물체가 철중의 눈밑을 때리고 튕겨나간다. 철철 흐르는 피에 눈을 감싸쥐고 주저않는 철중. 일주일 후, 칼로 난자당한 노부부의 시체가 발견된다. 그러나 단서는 아무것도 없다. 시체를 무심히 보던 철중에게 문득 빗속에서 마주쳤던 우비의 사내가 떠오른다. 그 칼! 철중이 분노를 삭히며 보관했던 칼 한자루. 그의 칼은 시체에 새겨진 칼자국과 일치한다. 그리고 그는 기억한다. 우비를 입은 그 남자의 뒷모습과 스쳐간 느낌을. 철중은 펀드매니저 규환(이성재 분)을 만난다. 그리고 그가 직감적으로 살인자임을 느낀다. 아무런 단서도 없다. 철중은 단지 그가 범인이라는 심증을 가지고 미행에 취조, 구타 등 갖은 방법을 동원해 증거를 잡으려 한다. 물론 규환도 당하고만 있지는 않는다. 돈과 권력은 그의 편이다. 그는 쓸데없는 방해물인 철중을 보직에서 박탈시킨다. 그러던 중 또 다시 살인사건이 발생, 사건은 미궁에 빠지는데. 둘의 싸움은 점점 극단으로 치닫고, 물러설 수 없는 대결이 시작된다."
544,잃어버린 세계를 찾아서 2: 신비의 섬,Movie,2012,6.8,1시간 34분,액션,코미디,가족,"Dwayne Johnson, Josh Hutcherson, Michael Caine, Vanessa Hudgens, Luis Guzmán, Kristin Davis",Brad Peyton,"숀(조쉬 허처슨)은 며칠 전 밤부터 어디에선가 보내온 모스 부호를 받게 된다. 양아버지인 행크(드웨인 존슨)와 알 수 없는 부호들을 추적하다가 마침 내 그 뜻을 알게 된다. 반복적으로 계속되는 단어 “핍, 조른, 스트럭스”는 쥘 베른 소설 [해저 2만리]의 주인공들, 그리고 이어지는 신호는 이야기한다. “섬은 진짜 있다!” 마치 암호처럼 스티븐슨의 ‘보물섬’, 스위프트의 ‘걸리버 여행기’가 단서로 던져지고, 세 개의 책 속에 등장하는 섬들이 어쩌면 같은 곳일지도 모른다는 추측으로 세 개의 지도를 겹치자 경도와 위도가 적힌 좌표가 발견된다. 그것은 바로 ‘쥘 베른’의 추종자로 반평생 신비의 섬을 찾아 다니던 할아버지가 보낸 신호였고, 2년 전 연락이 끊긴 할아버지를 찾아 신비의 섬으로 출발한다. 섬 여행 안내인이자 헬리콥터 파일럿인 가바토(루이스 구즈만)와 그의 아름다운 딸 카일라니(바네사 허진스)가 이 대열에 합류하면서 그들의 여정은 시작된다. 헬기를 타고 섬을 향해 가던 일행은 강력한 태풍을 만나고, 지도에 의하면 태풍의 눈에 들어가야만 섬에 갈 수 있다는데!! 폭풍우에 휩싸여 추락한 뒤 도착한 곳은 세상에 알려지지 않은 신비로운 섬 ‘아틀란티스’! 환상적인 생물들과 황금산이 장관을 이루는 아름다운 이 곳에서 마침내 반평생 신비의 섬을 찾아 다니던 숀의 할아버지 알렉산더(마이클 케인)를 만나지만, 그들은 곧 섬이 바다 속으로 가라 앉고 있음을 알게 되는데…"
545,터미널,Movie,2004,8.1,2시간 9분,코미디,드라마,로맨스,"Tom Hanks, Catherine Zeta-Jones, Stanley Tucci, Chi McBride, Diego Luna, Barry Shabaka Henley",Steven Spielberg,"동유럽의 작은 나라 크로코지아의 평범한 남자 빅터 나보스키(톰 행크스)는 뉴욕 입성의 부푼 마음을 안고 JFK 공항에 도착한다. 그러나 입국 심사대를 빠져 나가기도 전에 고국에선 쿠데타가 일어나고, 일시적으로 유령국가가 되었다는 소식을 접한다. 아무리 둘러봐도 그가 머물 곳은 JFK 공항 밖에 없지만, 공항 관리국의 프랭크에게 빅터는 골칫거리일 뿐. 지능적인 방법으로 밀어내기를 시도하는 프랭크에 굴하지 않고, 바보스러울 만큼 순박한 행동으로 버티기를 거듭하는 빅터. 이제 친구도 생기고 아름다운 승무원 아멜리아(캐서린 제타 존스)와 로맨스까지 키워나가는데..."
546,쿵푸 허슬,Movie,2004,8.3,1시간 35분,코미디,판타지,액션,"Stephen Chow, Yuen Wah, Yuen Qiu, Lam Tze-chung, Bruce Leung Siu-Lung, Eva Huang",Stephen Chow,"1940년대 중국 상하이. 난세를 틈타 어둠의 세력을 평정한 도끼파의 잔인함에 신음하고 있던 그 때, 너무 가난해서 뺏길 것도 없는 하층민만이 평화롭게 모여사는 돼지촌에 불의만 보면 도망치는 소심한 건달 싱(주성치)이 흘러든다. 돼지촌을 폼나게 접수해서 도끼파 보스의 눈에 띄고 싶었던 싱의 협박은 도끼파와 돼지촌 주민 간의 전면대결로 이어지고, 놀랍게도 강호를 떠나 돼지촌에 숨어있던 강호의 고수들이 그 실체를 드러낸다. 예상치 못한 쿵푸 고수들의 등장으로 위기에 몰린 도끼파는 떠돌이 형제 킬러를 고용하는 한편, 싱을 이용해 전설 속의 쿵푸 달인 야수를 빼돌려 돼지촌을 접수할 음모를 꾸미는데..."
547,귀를 기울이면,Movie,1995,8.7,1시간 51분,드라마,음악,애니메이션,"Yoko Honna, Issey Takahashi, Takashi Tachibana, Shigeru Muroi, Shigeru Tsuyuguchi, Keiju Kobayashi",Yoshifumi Kondou,"중학교 3학년 시즈쿠는 평소 책을 많이 읽는 소녀. 여름방학, 매번 도서카드에서 먼저 책을 빌려간 세이지란 이름을 발견하고 호기심을 갖는다. 어느 날 지하철 안에서 혼자 탄 고양이를 보게 된다. 신기하게 여긴 시즈쿠는 고양이를 따라가다 골동품 가게에 들어가게 되고, 그곳에서 주인 할아버지와 손자를 보게 된다. 그 손자는 다름 아닌 아마사와 세이지, 사춘기의 두 사람은 점차 서로의 사랑에 대해 알게 된다. 시즈쿠는 바이올린 장인을 자신의 장래로 확실히 정한 세이지를 보면서 자신의 꿈과 미래를 진지하게 고민하게 된다. 그 후 이탈리아 연수를 간 세이지가 돌아올 때 까지 작가가 되고자 도전해 보기로 하는데..."
548,아무도 모른다,Movie,2004,8.7,2시간 21분,드라마,,,"Yuya Yagira, Ayu Kitaura, Hiei Kimura, Momoko Shimizu, Hanae Kan, You",Hirokazu Kore-eda,"크리스마스 전에는 돌아오겠다는 메모와 약간의 돈을 남긴 채 어디론가 떠나버린 엄마. 열두 살의 장남 아키라, 둘째 교코, 셋째 시게루, 그리고 막내인 유키까지 네 명의 아이들은 엄마를 기다리며 하루하루를 보낸다. 아키라는 동생들을 돌보며 헤어지지 않으려고 최선을 다하지만, 겨울이 지나고 봄이 되어도 엄마는 나타나지 않는다. 시간이 흐를수록 엄마가 빨리 돌아오지 않을 것이라는 생각을 한 네 명의 아이들은 감당하기 벅찬 시간들을 서로에게 의지하며 함께 보내기 시작하는데…"
