id,title,type,open_year,rate,running_time,genre1,genre2,genre3,actor,director,summary
805,익스팅션: 종의 구원자,Movie,2018,6.6,1시간 35분,액션,드라마,SF,"Michael Peña, Lizzy Caplan, Israel Broussard, Mike Colter, Lex Shrapnel, Emma Booth",Ben Young,"누구도 믿지 않았다, 그의 악몽이 현실이 되리라고는. 외계 세력의 침략에 맞서 소중한 가족을 지키려는 남자. 그의 처절한 사투 속에, 또 다른 악몽이 발톱을 드러낸다."
806,내가 그 소녀들이다,Movie,2021,7.1,1시간 47분,스릴러,범죄,드라마,"Erica Wessels, Deon Lotz, Masasa Mbangeni, Hlubi Mboya, Lizz Meiring, Israel Makoe",Donovan Marsh,"어린 소녀들을 납치한 극악무도한 조직. 인신매매 단속반 형사가 그들을 쫓는다. 그러다 발견한 놀라운 사실, 누군가 범인들을 노리고 있다. 한 명씩 차례대로 처단하면서."
807,키싱 부스,Movie,2018,7.5,1시간 45분,코미디,로맨스,,"Joey King, Joel Courtney, Jacob Elordi, Molly Ringwald, Stephen Jennings, Carson White",Vince Marcello,"첫 키스를 해버린 엘, 그것도 학교의 인기 넘버원하고! 하지만 그는 넘봐선 안 될 사람. 그와 사랑에 빠지면 평생의 단짝을 잃게 된다. 새가슴 엘의 선택은?"
808,콜드 마운틴,Movie,2003,7.7,2시간 34분,로맨스,드라마,역사,"Jude Law, Nicole Kidman, Renée Zellweger, Eileen Atkins, Brendan Gleeson, Philip Seymour Hoffman",Anthony Minghella,"남군 병사인 인만은 전투 중에 중상을 입고 병원에 입원해있던 도중에 탈영을 감행한다. 그가 목숨을 걸고서라도 탈영을 감행해야만 했던 이유는 무엇일까! 그가 돌아가려는 고향인 콜드 마운틴에 그가 사랑하는 연인인 아이다가 기다리고 있기 때문이다. 생사조차 알 길이 없는 인만이 부디 살아있기를, 그리하여 그가 반드시 자신의 품에 돌아올 수 있기만을 손꼽아 기다리는 아이다도 또한 무수한 위협과 유혹 앞에 속수무책으로 노출되어있다. 그런 아이다 앞에 떠돌이 산골 처녀인 루비가 나타나게 되는데...!"
809,프랙처드,Movie,2019,7.2,1시간 40분,스릴러,,,"Sam Worthington, Lily Rabe, Stephen Tobolowsky, Adjoa Andoh, Lauren Cochrane, Stephanie Sy",Brad Anderson,사고를 당해 응급실에 들어간 어린 딸. 그 딸이 아내와 함께 사라진다. 미친 듯이 가족을 찾는 남자. 하지만 어딘가 수상한 병원 사람들은 아내와 딸의 존재마저 부인한다.
810,데몰리션,Movie,2016,7.5,1시간 40분,드라마,코미디,액션,"Jake Gyllenhaal, Naomi Watts, Chris Cooper, Judah Lewis, C.J. Wilson, Polly Draper",Jean-Marc Vallée,"교통사고로 아내를 잃은 성공한 투자 분석가 데이비스(제이크 질렌할) 다음 날, 평소와 다름없이 출근한 그를 보고 사람들은 수근거리고 아무런 감정도 느끼지 못하는 것처럼 살아가는 데이비스는 점차 무너져간다 “편지 보고 울었어요, 얘기할 사람은 있나요?” 아내를 잃은 날, 망가진 병원 자판기에 돈을 잃은 데이비스는 항의 편지에 누구에게도 말 못한 자신의 속마음을 털어놓고 어느 새벽 2시, 고객센터 직원 캐런(나오미 왓츠)으로부터 한 통의 전화가 걸려온다 “뭔가를 고치려면 전부 분해한 다음 중요한 게 뭔지 알아내야 돼” 캐런과 그의 아들 크리스(유다 르위스)를 만나면서부터 출근도 하지 않은 채, 마음 가는 대로 도시를 헤매던 데이비스는 마치 자신의 속을 들여다 보는 것처럼 망가진 냉장고와 컴퓨터 등을 조각조각 분해하기 시작하고 끝내 아내와의 추억이 남아있는 집을 분해하기로 하는데…"
811,왕의 남자,Movie,2005,7.8,1시간 59분,드라마,스릴러,역사,"Kam Woo-sung, Lee Joon-gi, Jung Jin-young, Yoo Hae-jin, Jang Hang-seon, Kang Sung-yeon",Lee Joon-ik,"조선시대 연산조. 남사당패의 광대 장생은 힘있는 양반들에게 농락당하던 생활을 거부하고, 자신의 하나뿐인 친구이자 최고의 동료인 공길과 보다 큰 놀이판을 찾아 한양으로 올라온다. 타고난 재주와 카리스마로 놀이패 무리를 이끌게 된 장생은 공길과 함께 연산과 그의 애첩인 녹수를 풍자하는 놀이판을 벌여 한양의 명물이 된다. 공연은 대 성공을 이루지만, 그들은 왕을 희롱한 죄로 의금부로 끌려간다. 의금부에서 문초에 시달리던 장생은 특유의 당당함을 발휘해 왕을 웃겨 보이겠다고 호언장담하지만 막상 왕 앞에서 공연을 시작하자 모든 광대들이 얼어붙는다. 장생 역시 극도의 긴장감 속에서 왕을 웃기기 위해 갖은 노력을 하지만 왕은 꿈쩍도 하지 않는데..."
812,시크릿 윈도우,Movie,2004,7.3,1시간 36분,스릴러,드라마,,"Johnny Depp, John Turturro, Maria Bello, Timothy Hutton, Charles S. Dutton, Len Cariou",David Koepp,"아내 에이미의 불륜을 목격하고 이혼을 준비하는 유명작가 모트 레이니. 고통스런 경험을 잊고 새로운 소설을 창작하기 위해 인적이 드문 별장에 살고 있는 그이지만 사랑하는 사람에게 크나큰 상처를 입은 후 그의 창의적인 에너지는 바닥이 난 상태이다. 간단한 문장조차 연결하지 못하는 그는 하루 16시간의 잠으로 일상을 대신한다. 그런 그에게 정신이상자로 보이는 사나이 존 슈터가 나타난다. 슈터는 모트가 자신의 소설을 표절했으며, 결말을 바꾸었다고 주장한다. 모트는 그를 달래보려 하지만 슈터는 점점 더 적대적으로 변해간다. 그가 사랑하는 애완견 치코가 끔찍한 죽음을 당하게 되고 더 이상 당할 수는 없다고 생각한 모트는 자신을 보호하고 그 소설의 작가가 자신임을 증명하기 위해 노력하게 된다. 하지만 시간이 갈수록 슈터가 자신이 상상했던 것보다 훨씬 교활하고 집요하다는 것을 느끼게 되고, 마침내 모트는 그가 자기 자신보다 더 자기 자신을 잘 알고 있음을 깨닫게 되는데..."
813,12번째 솔저,Movie,2017,8,2시간 16분,드라마,역사,스릴러,"Thomas Gullestad, Jonathan Rhys Meyers, Marie Blokhus, Mads Sjøgård Pettersen, Martin Kiefer, Vegar Hoel",Harald Zwart,"1940년 4월 9일, 제2차 세계대전 중인 나치군은 노르웨이를 점령하고 히틀러는 노르웨이 연안에 요새를 구축한다. 노르웨이 군의 마틴 레드작전이 다음 해 3월 24일 시작되고, 영국군으로부터 중요 임무를 수행하기 위한 훈련을 받은 12명의 노르웨이 저항군이 노르웨이로 급파된다. 그들의 임무는 독일 항공기지를 파괴하는 것. 하지만 작전 도중 발각되어 이들 중 11명은 체포되고 단 1명, 얀만이 총상을 입은 채 탈출에 성공한다. 혹독한 추위와 험난한 설산 속에서 냉혈한 나치 친위대 쿠르트 슈타게는 집요하게 추격해 오는데..."
814,시월애,Movie,2000,8.1,1시간 45분,판타지,드라마,로맨스,"Jun Ji-hyun, Lee Jung-jae, Kim Mu-saeng, Jo Seung-yeon, Min Yun-jae, Choe Yun-yeong",Lee Hyun-seung,단역 전문 성우 은주는 1년간 살던 바닷가의 집 일마레를 떠나며 우편함 안에 다음 주인에게 보내는 편지를 남긴다. 그러나 그 편지는 시간을 거슬러 은주보다 먼저 일마레에 살았던 건축가 성현에게 전달된다. 편지를 통해 서로의 아픔을 나누는 사이 급기야 성현은 자신을 알지 못하는 과거의 은주를 사랑하게 된다. 그러나 미래의 은주는 헤어진 애인을 잊지 못하고 과거의 성현에게 자신과 그가 헤어지지 않도록 도와 달라고 부탁한다. 미래의 은주는 성현과 만나기로 한 바닷가로 가지만 성현은 나오지 않는다. 그리고 은주를 사랑하게 된 성현은 그녀의 부탁을 들어주러 가지만 은주는 성현이 자신의 부탁 때문에 사고를 당함을 알게 되고 사고를 막기 위해 성현에게 편지를 보낸다. 그가 늦지 않게 그 편지를 받기를 간절히 바라면서...
815,비트윈 투 펀스 - 투어 스페셜,Movie,2019,6.7,1시간 22분,코미디,,,"Zach Galifianakis, Will Ferrell, Keanu Reeves, Lauren Lapkus, Peter Dinklage, Rashida Jones",Scott Aukerman,"이 동네에 유명한 사람 하나 없을까? 인터뷰 상대를 찾아 이곳저곳 떠도는 토크쇼 진행자 잭 갤리퍼내키스. 하지만 괜찮다. 이 여행만 무사히 끝내면, 지상파로 진출한다!"
816,브레이킹 배드 무비: 엘 카미노,Movie,2019,7.8,2시간 3분,드라마,스릴러,액션,"Aaron Paul, Jesse Plemons, Charles Baker, Matt Jones, Scott MacArthur, Larry Hankin",Vince Gilligan,"도망자로 돌아온 제시 핑크맨. 범죄로부터, 과거로부터, 그는 달아나야만 한다. 《브레이킹 배드》의 제작자 빈스 길리건이 각본과 연출을 맡은 영화. 에런 폴이 출연한다."
817,구스범스,Movie,2015,7.1,1시간 43분,공포,코미디,가족,"Jack Black, Dylan Minnette, Odeya Rush, Amy Ryan, Ryan Lee, Jillian Bell",Rob Letterman,"책 속에 갇혀 있던 몬스터들이 깨어난다! 뉴욕에서 작은 마을로 이사 오게 된 잭(딜러 미네트)은 첫 날부터 옆집 소녀 헤나(오데야 러쉬)에게 호감을 느낀다. 하지만 전세계 베스트셀러 ‘구스범스’의 작가인 헤나의 아버지 스타인(잭 블랙)은 무언가를 숨기려는 듯 자신들의 집에 얼씬거리지 말라며 경고한다. 어느 날, 헤나의 비명 소리를 듣게 된 잭은 절친 챔프(라이언 리)를 불러 몰래 잠입하고, 그곳에서 자물쇠로 잠겨 있는 베스트셀러 소설 ‘구스범스’ 책들을 발견한다. 잭의 황당한 실수로 책이 펼쳐지자 책 속에 잠들었던 몬스터들이 하나 둘 깨어나기 시작하고 세상은 순식간에 쑥대밭이 되는데.... 몬스터들의 공격에 맞선 잭, 헤나, 챔프 그리고 스타인은 이 위기를 원상복구 시킬 수 있을까? 세상에서 가장 소름 돋는 판타지 어드벤처가 시작된다!"
818,변호인,Movie,2013,8.2,2시간 7분,드라마,,,"Song Kang-ho, Kim Young-ae, Oh Dal-su, Yim Si-wan, Kwak Do-won, Jo Min-ki",Yang Woo-seok,1980년대 초 부산. 빽도 돈도 없고 가방끈도 짧은 세무 변호사 송우석. 부동산 등기부터 세금 자문까지 남들이 뭐라든 탁월한 사업수완으로 승승장구하며 부산에서 제일 잘나가고 돈 잘 버는 변호사로 이름을 날린다. 10대 건설 기업의 스카우트 제의까지 받으며 전국구 변호사 데뷔를 코 앞에 둔 송변. 하지만 우연히 7년 전 밥값 신세를 지며 정을 쌓은 국밥집 아들 진우가 뜻하지 않은 사건에 휘말려 재판을 앞두고 있다는 소식을 듣는다. 하지만 그곳에서 마주한 진우의 믿지 못할 모습에 충격을 받은 송변은 모두가 회피하기 바빴던 사건의 변호를 맡기로 결심하는데...
819,오징어와 고래,Movie,2005,7.8,1시간 21분,코미디,드라마,,"Jeff Daniels, Laura Linney, Jesse Eisenberg, Owen Kline, William Baldwin, Anna Paquin",Noah Baumbach,"브루클린에 사는 버나드와 조안은 두 아들을 둔 중년의 부부. 17년을 살아온 평범하고 행복해 보였던 부부는 어느 날 이혼을 결정하고 두 아이는 공동양육으로 두 집을 오가며 생활한다. 월트와 프랭크 형제는 한창 성장할 나이에 혼란을 겪지만, 부부는 이를 돌보지 못하고 서로에게 상처 주고 외도한다."
820,"섹스, 거짓말, 그리고 비디오테이프",Movie,1989,7.7,1시간 41분,드라마,,,"Andie MacDowell, Peter Gallagher, James Spader, Laura San Giacomo, Ron Vawter, Steven Brill",Steven Soderbergh,"존(피터 갤러거)과 앤(앤디 맥도웰)은 겉보기엔 남부러울 것 없는 부부지만, 존은 처제와 불륜 관계에 있고, 앤은 정신과 상담을 받고 있다. 어느 날 존의 친구 그레이엄(제임스 스페이더)이 집으로 찾아온다. 앤은 스스로 성불구이며 다른 사람이 있으면 성행위를 할 수 없다는 그레이엄의 고백에 놀라는 한편 매혹당한다. 얼마 후 앤은 그레이엄의 집에 우연히 들렸다가 여자들의 이름이 쓰인 비디오 테이프를 발견한다. 테이프들은 그레이엄이 여자들의 성경험을 인터뷰하여 만든 것. 결국 앤도 존과의 관계를 비디오 테이프에 담으면서 그들의 삶은 돌이킬 수 없는 파탄의 길로 빠져드는데..."
821,더 라스트 머시너리,Movie,2021,7,1시간 50분,코미디,스릴러,액션,"Jean-Claude Van Damme, Alban Ivanov, Samir Decazza, Assa Sylla, Eric Judor, Patrick Timsit",David Charhon,"오래전 프랑스를 떠나야 했던 첩보 요원. 그가 아들을 위해 자신을 등진 고국에 돌아온다. 테러 조직의 음모로 위험에 내몰린 아들. 아빠의 이름으로, 반드시 구하리라."
822,스파이 키드,Movie,2001,6.5,1시간 28분,액션,코미디,가족,"Alexa PenaVega, Daryl Sabara, Antonio Banderas, Carla Gugino, Alan Cumming, Tony Shalhoub",Robert Rodriguez,"그레고리와 잉그리드는 적으로 만나 사랑에 빠져 결혼까지 하게 된 전직 일류 스파이. 지금은 카르멘과 주니 남매를 낳고 예전의 모험담을 그리워하며 조용히 살고 있다. 그러던 어느 날 함께 일했던 동료들이 하나 둘씩 사라지고 있다는 연락을 받고 그들을 구출하기 위해 출동한다. 그러나 예전의 실력을 발휘하기도 전에 납치범들에게 붙잡혀 감금당하는 수모를 겪는다. 이들을 납치한 플룹 일당은 그레고리가 스파이로 활동하던 시절 발명했던 제3의 두뇌를 빼앗아 사람과 똑 같은 스파이 키드 로봇을 만들어낸다. 한편 남겨진 아이들은 부모가 일류 스파이였다는 것을 알게 되고, 감금된 부모와 더불어 세계를 구할 수 있는 사람은 자신들 밖에 없다는 깜찍한(?) 생각을 한다. 콩심은 데 콩 나고 팥 심은 데 팥 나는 법. 한때를 풍미했던 스파이 부모의 아이들 답게, 카르멘과 주니는 플룹 일당 소탕 작전에 나서는데..."
823,세이프 하우스,Movie,2012,7.2,1시간 55분,스릴러,액션,범죄,"Denzel Washington, Ryan Reynolds, Vera Farmiga, Brendan Gleeson, Sam Shepard, Rubén Blades",Daniel Espinosa,"고도로 훈련된 CIA 요원 중에서도 가장 뛰어난 실력을 자랑했던 ‘토빈 프로스트’(덴젤 워싱턴). 조국을 배신하고 CIA를 떠난 그는 군사 기밀과 무기를 밀매하면서 미국에서 가장 위험한 인물이 된다. 10년 동안 교묘하게 CIA의 수사망을 피해오던 ‘토빈’은 비밀을 간직한 채 자기 발로 미영사관에 찾아와 다시 한번 CIA를 발칵 뒤집어 놓는다. 신참 CIA 요원, 가장 위험한 임무를 맡다!
 ‘토빈’은 철저한 감시 속에서 남아프리카공화국 케이프타운에 있는 세이프 하우스로 이송되고, 그곳에서 CIA 요원 ‘매트 웨스턴’(라이언 레이놀즈)을 만난다. 의욕 넘치는 신참 요원인 ‘매트’는 아무도 없는 세이프 하우스를 지키는 무료한 일에 싫증을 느끼며 자신의 능력을 증명할 기회만을 기다리던 중 드디어 자신의 첫 임무이자 가장 위험한 미션을 맡게 된다. 세이프 하우스가 공격 당했다! 누구도 어디도 안전하지 않다! ‘토빈’이 수감되자마자 알 수 없는 무리들이 세이프 하우스를 초토화시켜 현장에 있던 동료 CIA 요원들은 모두 죽고, 홀로 살아남은 ‘매트’는 겨우 ‘토빈’을 데리고 세이프 하우스를 탈출한다. 과연 세이프 하우스를 공격한 이들의 정체는 무엇이며, 그들은 왜 ‘토빈’을 노리고 있는가? ‘매트’은 완전히 믿을 수도 없고, 또한 결코 놓쳐서는 안될 일급 범죄자 ‘토빈’과 위험한 줄다리기를 하며 거대한 음모에 맞서야 하는데…"
